Sort,TableName,VAR_NAME10,SHORT_DESC,LONG_DESC,WIDTH,PRECISION,Missing Values Possible (YES or blank),ACS Table/Field,SAS Var
744,ACSTRMOEHH,MOEWHTI125,2014-2018 MOE White HHr/Income $125000-$149999,2014-2018 MOE Households with White HHr/Income $125000-$149999,9,0,,B19001Am15,moeincrace15
745,ACSTRMOEHH,MOEWHTI150,2014-2018 MOE White HHr/Income $150000-$199999,2014-2018 MOE Households with White HHr/Income $150000-$199999,9,0,,B19001Am16,moeincrace16
746,ACSTRMOEHH,MOEWHTI200,2014-2018 MOE White HHr/Income $200000+,2014-2018 MOE Households with White HHr/Income $200000+,9,0,,B19001Am17,moeincrace17
747,ACSTRMOEHH,MOEMEDWHTI,2014-2018 MOE Median HH Income/White HHr,2014-2018 MOE Median Household Income: White Householder,9,0,YES,B19013Am1,moemedincrace1
748,ACSTRMOEHH,MOEAGGWHTI,2014-2018 MOE Aggr HH Income/White HHr,2014-2018 MOE Aggregate Household Income: White Householder,15,0,YES,B19025Am1,moeaggincrace1
749,ACSTRMOEHH,MOEBLKHHR,2014-2018 MOE HH Income Base/Black HHr,2014-2018 MOE Households with Black Householder,9,0,,B19001Bm1,moeincrace18
750,ACSTRMOEHH,MOEBLKI0,2014-2018 MOE Black HHr/Inc <$10000,2014-2018 MOE Households with Black HHr/Income <$10000,9,0,,B19001Bm2,moeincrace19
751,ACSTRMOEHH,MOEBLKI10,2014-2018 MOE Black HHr/Inc $10K-14999,2014-2018 MOE Households with Black HHr/Income $10000-$14999,9,0,,B19001Bm3,moeincrace20
752,ACSTRMOEHH,MOEBLKI15,2014-2018 MOE Black HHr/Inc $15K-19999,2014-2018 MOE Households with Black HHr/Income $15000-$19999,9,0,,B19001Bm4,moeincrace21
753,ACSTRMOEHH,MOEBLKI20,2014-2018 MOE Black HHr/Inc $20K-24999,2014-2018 MOE Households with Black HHr/Income $20000-$24999,9,0,,B19001Bm5,moeincrace22
754,ACSTRMOEHH,MOEBLKI25,2014-2018 MOE Black HHr/Inc $25K-29999,2014-2018 MOE Households with Black HHr/Income $25000-$29999,9,0,,B19001Bm6,moeincrace23
755,ACSTRMOEHH,MOEBLKI30,2014-2018 MOE Black HHr/Inc $30K-34999,2014-2018 MOE Households with Black HHr/Income $30000-$34999,9,0,,B19001Bm7,moeincrace24
756,ACSTRMOEHH,MOEBLKI35,2014-2018 MOE Black HHr/Inc $35K-39999,2014-2018 MOE Households with Black HHr/Income $35000-$39999,9,0,,B19001Bm8,moeincrace25
757,ACSTRMOEHH,MOEBLKI40,2014-2018 MOE Black HHr/Inc $40K-44999,2014-2018 MOE Households with Black HHr/Income $40000-$44999,9,0,,B19001Bm9,moeincrace26
758,ACSTRMOEHH,MOEBLKI45,2014-2018 MOE Black HHr/Inc $45K-49999,2014-2018 MOE Households with Black HHr/Income $45000-$49999,9,0,,B19001Bm10,moeincrace27
759,ACSTRMOEHH,MOEBLKI50,2014-2018 MOE Black HHr/Inc $50K-59999,2014-2018 MOE Households with Black HHr/Income $50000-$59999,9,0,,B19001Bm11,moeincrace28
760,ACSTRMOEHH,MOEBLKI60,2014-2018 MOE Black HHr/Inc $60K-74999,2014-2018 MOE Households with Black HHr/Income $60000-$74999,9,0,,B19001Bm12,moeincrace29
761,ACSTRMOEHH,MOEBLKI75,2014-2018 MOE Black HHr/Inc $75K-99999,2014-2018 MOE Households with Black HHr/Income $75000-$99999,9,0,,B19001Bm13,moeincrace30
762,ACSTRMOEHH,MOEBLKI100,2014-2018 MOE Black HHr/Inc $100K-124999,2014-2018 MOE Households with Black HHr/Income $100000-$124999,9,0,,B19001Bm14,moeincrace31
763,ACSTRMOEHH,MOEBLKI125,2014-2018 MOE Black HHr/Inc $125K-149999,2014-2018 MOE Households with Black HHr/Income $125000-$149999,9,0,,B19001Bm15,moeincrace32
764,ACSTRMOEHH,MOEBLKI150,2014-2018 MOE Black HHr/Inc $150K-199999,2014-2018 MOE Households with Black HHr/Income $150000-$199999,9,0,,B19001Bm16,moeincrace33
765,ACSTRMOEHH,MOEBLKI200,2014-2018 MOE Black HHr/Inc $200000+,2014-2018 MOE Households with Black HHr/Income $200000+,9,0,,B19001Bm17,moeincrace34
766,ACSTRMOEHH,MOEMEDBLKI,2014-2018 MOE Median HH Income/Black HHr,2014-2018 MOE Median Household Income: Black Householder,9,0,YES,B19013Bm1,moemedincrace2
767,ACSTRMOEHH,MOEAGGBLKI,2014-2018 MOE Aggr HH Income/Black HHr,2014-2018 MOE Aggregate Household Income: Black Householder,15,0,YES,B19025Bm1,moeaggincrace2
768,ACSTRMOEHH,MOEAIHHR,2014-2018 MOE HH Inc Base/Amer Indian HHr,2014-2018 MOE Households with American Indian Householder,9,0,,B19001Cm1,moeincrace35
769,ACSTRMOEHH,MOEAII0,2014-2018 MOE AI HHr/Inc <$10000,2014-2018 MOE Households w/Amer Indian HHr/Income <$10000,9,0,,B19001Cm2,moeincrace36
770,ACSTRMOEHH,MOEAII10,2014-2018 MOE Amer Indian  HHr/Inc $10K-14999,2014-2018 MOE Households w/Amer Indian HHr/Income $10000-$14999,9,0,,B19001Cm3,moeincrace37
771,ACSTRMOEHH,MOEAII15,2014-2018 MOE Amer Indian  HHr/Inc $15K-19999,2014-2018 MOE Households w/Amer Indian HHr/Income $15000-$19999,9,0,,B19001Cm4,moeincrace38
772,ACSTRMOEHH,MOEAII20,2014-2018 MOE Amer Indian  HHr/Inc $20K-24999,2014-2018 MOE Households w/Amer Indian HHr/Income $20000-$24999,9,0,,B19001Cm5,moeincrace39
773,ACSTRMOEHH,MOEAII25,2014-2018 MOE Amer Indian  HHr/Inc $25K-29999,2014-2018 MOE Households w/Amer Indian HHr/Income $25000-$29999,9,0,,B19001Cm6,moeincrace40
774,ACSTRMOEHH,MOEAII30,2014-2018 MOE Amer Indian  HHr/Inc $30K-34999,2014-2018 MOE Households w/Amer Indian HHr/Income $30000-$34999,9,0,,B19001Cm7,moeincrace41
775,ACSTRMOEHH,MOEAII35,2014-2018 MOE Amer Indian  HHr/Inc $35K-39999,2014-2018 MOE Households w/Amer Indian HHr/Income $35000-$39999,9,0,,B19001Cm8,moeincrace42
776,ACSTRMOEHH,MOEAII40,2014-2018 MOE Amer Indian  HHr/Inc $40K-44999,2014-2018 MOE Households w/Amer Indian HHr/Income $40000-$44999,9,0,,B19001Cm9,moeincrace43
777,ACSTRMOEHH,MOEAII45,2014-2018 MOE Amer Indian  HHr/Inc $45K-49999,2014-2018 MOE Households w/Amer Indian HHr/Income $45000-$49999,9,0,,B19001Cm10,moeincrace44
778,ACSTRMOEHH,MOEAII50,2014-2018 MOE Amer Indian  HHr/Inc $50K-59999,2014-2018 MOE Households w/Amer Indian HHr/Income $50000-$59999,9,0,,B19001Cm11,moeincrace45
779,ACSTRMOEHH,MOEAII60,2014-2018 MOE Amer Indian  HHr/Inc $60K-74999,2014-2018 MOE Households w/Amer Indian HHr/Income $60000-$74999,9,0,,B19001Cm12,moeincrace46
780,ACSTRMOEHH,MOEAII75,2014-2018 MOE Amer Indian  HHr/Inc $75K-99999,2014-2018 MOE Households w/Amer Indian HHr/Income $75000-$99999,9,0,,B19001Cm13,moeincrace47
781,ACSTRMOEHH,MOEAII100,2014-2018 MOE Amer Indian  HHr/Inc $100K-124999,2014-2018 MOE Households w/Amer Indian HHr/Income $100000-$124999,9,0,,B19001Cm14,moeincrace48
782,ACSTRMOEHH,MOEAII125,2014-2018 MOE Amer Indian  HHr/Inc $125K-149999,2014-2018 MOE Households w/Amer Indian HHr/Income $125000-$149999,9,0,,B19001Cm15,moeincrace49
783,ACSTRMOEHH,MOEAII150,2014-2018 MOE Amer Indian  HHr/Inc $150K-199999,2014-2018 MOE Households w/Amer Indian HHr/Income $150000-$199999,9,0,,B19001Cm16,moeincrace50
784,ACSTRMOEHH,MOEAII200,2014-2018 MOE Amer Indian  HHr/Inc $200000+,2014-2018 MOE Households w/Amer Indian HHr/Income $200000+,9,0,,B19001Cm17,moeincrace51
785,ACSTRMOEHH,MOEMEDAII,2014-2018 MOE Median HH Inc/Amer Indian HHr,2014-2018 MOE Median Household Income: American Indian Householder,9,0,YES,B19013Cm1,moemedincrace3
786,ACSTRMOEHH,MOEAGGAII,2014-2018 MOE Aggr HH Inc/Amer Indian HHr,2014-2018 MOE Aggregate Household Income: American Indian Householder,15,0,YES,B19025Cm1,moeaggincrace3
787,ACSTRMOEHH,MOEASNHHR,2014-2018 MOE HH Income Base/Asian HHr,2014-2018 MOE Households with Asian Householder,9,0,,B19001Dm1,moeincrace52
788,ACSTRMOEHH,MOEASNI0,2014-2018 MOE Asian HHr/Inc <$10000,2014-2018 MOE Households with Asian HHr/Income <$10000,9,0,,B19001Dm2,moeincrace53
789,ACSTRMOEHH,MOEASNI10,2014-2018 MOE Asian HHr/Inc $10K-14999,2014-2018 MOE Households with Asian HHr/Income $10000-$14999,9,0,,B19001Dm3,moeincrace54
790,ACSTRMOEHH,MOEASNI15,2014-2018 MOE Asian HHr/Inc $15K-19999,2014-2018 MOE Households with Asian HHr/Income $15000-$19999,9,0,,B19001Dm4,moeincrace55
791,ACSTRMOEHH,MOEASNI20,2014-2018 MOE Asian HHr/Inc $20K-24999,2014-2018 MOE Households with Asian HHr/Income $20000-$24999,9,0,,B19001Dm5,moeincrace56
792,ACSTRMOEHH,MOEASNI25,2014-2018 MOE Asian HHr/Inc $25K-29999,2014-2018 MOE Households with Asian HHr/Income $25000-$29999,9,0,,B19001Dm6,moeincrace57
793,ACSTRMOEHH,MOEASNI30,2014-2018 MOE Asian HHr/Inc $30K-34999,2014-2018 MOE Households with Asian HHr/Income $30000-$34999,9,0,,B19001Dm7,moeincrace58
794,ACSTRMOEHH,MOEASNI35,2014-2018 MOE Asian HHr/Inc $35K-39999,2014-2018 MOE Households with Asian HHr/Income $35000-$39999,9,0,,B19001Dm8,moeincrace59
795,ACSTRMOEHH,MOEASNI40,2014-2018 MOE Asian HHr/Inc $40K-44999,2014-2018 MOE Households with Asian HHr/Income $40000-$44999,9,0,,B19001Dm9,moeincrace60
796,ACSTRMOEHH,MOEASNI45,2014-2018 MOE Asian HHr/Inc $45K-49999,2014-2018 MOE Households with Asian HHr/Income $45000-$49999,9,0,,B19001Dm10,moeincrace61
797,ACSTRMOEHH,MOEASNI50,2014-2018 MOE Asian HHr/Inc $50K-59999,2014-2018 MOE Households with Asian HHr/Income $50000-$59999,9,0,,B19001Dm11,moeincrace62
798,ACSTRMOEHH,MOEASNI60,2014-2018 MOE Asian HHr/Inc $60K-74999,2014-2018 MOE Households with Asian HHr/Income $60000-$74999,9,0,,B19001Dm12,moeincrace63
799,ACSTRMOEHH,MOEASNI75,2014-2018 MOE Asian HHr/Inc $75K-99999,2014-2018 MOE Households with Asian HHr/Income $75000-$99999,9,0,,B19001Dm13,moeincrace64
800,ACSTRMOEHH,MOEASNI100,2014-2018 MOE Asian HHr/Inc $100K-124999,2014-2018 MOE Households with Asian HHr/Income $100000-$124999,9,0,,B19001Dm14,moeincrace65
801,ACSTRMOEHH,MOEASNI125,2014-2018 MOE Asian HHr/Inc $125K-149999,2014-2018 MOE Households with Asian HHr/Income $125000-$149999,9,0,,B19001Dm15,moeincrace66
802,ACSTRMOEHH,MOEASNI150,2014-2018 MOE Asian HHr/Inc $150K-199999,2014-2018 MOE Households with Asian HHr/Income $150000-$199999,9,0,,B19001Dm16,moeincrace67
803,ACSTRMOEHH,MOEASNI200,2014-2018 MOE Asian HHr/Inc $200000+,2014-2018 MOE Households with Asian HHr/Income $200000+,9,0,,B19001Dm17,moeincrace68
804,ACSTRMOEHH,MOEMEDASNI,2014-2018 MOE Median HH Income/Asian HHr,2014-2018 MOE Median Household Income: Asian Householder,9,0,YES,B19013Dm1,moemedincrace4
805,ACSTRMOEHH,MOEAGGASNI,2014-2018 MOE Aggr HH Income/Asian HHr,2014-2018 MOE Aggregate Household Income: Asian Householder,15,0,YES,B19025Dm1,moeaggincrace4
806,ACSTRMOEHH,MOEPIHHR,2014-2018 MOE HH Income Base/Pac Islander HHr,2014-2018 MOE Households with Pacific Islander Householder,9,0,,B19001Em1,moeincrace69
807,ACSTRMOEHH,MOEPII0,2014-2018 MOE Pac Islander HHr/Inc <$10000,2014-2018 MOE Households w/Pacific Islander HHr/Income <$10000,9,0,,B19001Em2,moeincrace70
808,ACSTRMOEHH,MOEPII10,2014-2018 MOE Pac Islander HHr/Inc $10K-14999,2014-2018 MOE Households w/Pacific Islander HHr/Income $10000-$14999,9,0,,B19001Em3,moeincrace71
809,ACSTRMOEHH,MOEPII15,2014-2018 MOE Pac Islander HHr/Inc $15K-19999,2014-2018 MOE Households w/Pacific Islander HHr/Income $15000-$19999,9,0,,B19001Em4,moeincrace72
810,ACSTRMOEHH,MOEPII20,2014-2018 MOE Pac Islander HHr/Inc $20K-24999,2014-2018 MOE Households w/Pacific Islander HHr/Income $20000-$24999,9,0,,B19001Em5,moeincrace73
811,ACSTRMOEHH,MOEPII25,2014-2018 MOE Pac Islander HHr/Inc $25K-29999,2014-2018 MOE Households w/Pacific Islander HHr/Income $25000-$29999,9,0,,B19001Em6,moeincrace74
812,ACSTRMOEHH,MOEPII30,2014-2018 MOE Pac Islander HHr/Inc $30K-34999,2014-2018 MOE Households w/Pacific Islander HHr/Income $30000-$34999,9,0,,B19001Em7,moeincrace75
813,ACSTRMOEHH,MOEPII35,2014-2018 MOE Pac Islander HHr/Inc $35K-39999,2014-2018 MOE Households w/Pacific Islander HHr/Income $35000-$39999,9,0,,B19001Em8,moeincrace76
814,ACSTRMOEHH,MOEPII40,2014-2018 MOE Pac Islander HHr/Inc $40K-44999,2014-2018 MOE Households w/Pacific Islander HHr/Income $40000-$44999,9,0,,B19001Em9,moeincrace77
815,ACSTRMOEHH,MOEPII45,2014-2018 MOE Pac Islander HHr/Inc $45K-49999,2014-2018 MOE Households w/Pacific Islander HHr/Income $45000-$49999,9,0,,B19001Em10,moeincrace78
816,ACSTRMOEHH,MOEPII50,2014-2018 MOE Pac Islander HHr/Inc $50K-59999,2014-2018 MOE Households w/Pacific Islander HHr/Income $50000-$59999,9,0,,B19001Em11,moeincrace79
817,ACSTRMOEHH,MOEPII60,2014-2018 MOE Pac Islander HHr/Inc $60K-74999,2014-2018 MOE Households w/Pacific Islander HHr/Income $60000-$74999,9,0,,B19001Em12,moeincrace80
818,ACSTRMOEHH,MOEPII75,2014-2018 MOE Pac Islander HHr/Inc $75K-99999,2014-2018 MOE Households w/Pacific Islander HHr/Income $75000-$99999,9,0,,B19001Em13,moeincrace81
819,ACSTRMOEHH,MOEPII100,2014-2018 MOE Pac Islander HHr/Inc $100K-124999,2014-2018 MOE Households w/Pacific Islander HHr/Income $100000-$124999,9,0,,B19001Em14,moeincrace82
820,ACSTRMOEHH,MOEPII125,2014-2018 MOE Pac Islander HHr/Inc $125K-149999,2014-2018 MOE Households w/Pacific Islander HHr/Income $125000-$149999,9,0,,B19001Em15,moeincrace83
821,ACSTRMOEHH,MOEPII150,2014-2018 MOE Pac Islander HHr/Inc $150K-199999,2014-2018 MOE Households w/Pacific Islander HHr/Income $150000-$199999,9,0,,B19001Em16,moeincrace84
822,ACSTRMOEHH,MOEPII200,2014-2018 MOE Pac Islander HHr/Inc $200000+,2014-2018 MOE Households w/Pacific Islander HHr/Income $200000+,9,0,,B19001Em17,moeincrace85
823,ACSTRMOEHH,MOEMEDPII,2014-2018 MOE Median HH Inc/Pac Islander HHr,2014-2018 MOE Median Household Income: Pacific Islander Householder,9,0,YES,B19013Em1,moemedincrace5
824,ACSTRMOEHH,MOEAGGPII,2014-2018 MOE Aggr HH Income/Pac Islander HHr,2014-2018 MOE Aggregate Household Income: Pacific Islander Householder,15,0,YES,B19025Em1,moeaggincrace5
825,ACSTRMOEHH,MOEOTHHHR,2014-2018 MOE HH Inc Base/Other Race HHr,2014-2018 MOE Households with Other Race Householder,9,0,,B19001Fm1,moeincrace86
826,ACSTRMOEHH,MOEOTHI0,2014-2018 MOE Other Race HHr/Inc <$10000,2014-2018 MOE Households w/Other Race HHr/Income <$10000,9,0,,B19001Fm2,moeincrace87
827,ACSTRMOEHH,MOEOTHI10,2014-2018 MOE Other Race HHr/Inc $10K-14999,2014-2018 MOE Households w/Other Race HHr/Income $10000-$14999,9,0,,B19001Fm3,moeincrace88
828,ACSTRMOEHH,MOEOTHI15,2014-2018 MOE Other Race HHr/Inc $15K-19999,2014-2018 MOE Households w/Other Race HHr/Income $15000-$19999,9,0,,B19001Fm4,moeincrace89
829,ACSTRMOEHH,MOEOTHI20,2014-2018 MOE Other Race HHr/Inc $20K-24999,2014-2018 MOE Households w/Other Race HHr/Income $20000-$24999,9,0,,B19001Fm5,moeincrace90
830,ACSTRMOEHH,MOEOTHI25,2014-2018 MOE Other Race HHr/Inc $25K-29999,2014-2018 MOE Households w/Other Race HHr/Income $25000-$29999,9,0,,B19001Fm6,moeincrace91
831,ACSTRMOEHH,MOEOTHI30,2014-2018 MOE Other Race HHr/Inc $30K-34999,2014-2018 MOE Households w/Other Race HHr/Income $30000-$34999,9,0,,B19001Fm7,moeincrace92
832,ACSTRMOEHH,MOEOTHI35,2014-2018 MOE Other Race HHr/Inc $35K-39999,2014-2018 MOE Households w/Other Race HHr/Income $35000-$39999,9,0,,B19001Fm8,moeincrace93
833,ACSTRMOEHH,MOEOTHI40,2014-2018 MOE Other Race HHr/Inc $40K-44999,2014-2018 MOE Households w/Other Race HHr/Income $40000-$44999,9,0,,B19001Fm9,moeincrace94
834,ACSTRMOEHH,MOEOTHI45,2014-2018 MOE Other Race HHr/Inc $45K-49999,2014-2018 MOE Households w/Other Race HHr/Income $45000-$49999,9,0,,B19001Fm10,moeincrace95
835,ACSTRMOEHH,MOEOTHI50,2014-2018 MOE Other Race HHr/Inc $50K-59999,2014-2018 MOE Households w/Other Race HHr/Income $50000-$59999,9,0,,B19001Fm11,moeincrace96
836,ACSTRMOEHH,MOEOTHI60,2014-2018 MOE Other Race HHr/Inc $60K-74999,2014-2018 MOE Households w/Other Race HHr/Income $60000-$74999,9,0,,B19001Fm12,moeincrace97
837,ACSTRMOEHH,MOEOTHI75,2014-2018 MOE Other Race HHr/Inc $75K-99999,2014-2018 MOE Households w/Other Race HHr/Income $75000-$99999,9,0,,B19001Fm13,moeincrace98
838,ACSTRMOEHH,MOEOTHI100,2014-2018 MOE Other Race HHr/Inc $100K-124999,2014-2018 MOE Households w/Other Race HHr/Income $100000-$124999,9,0,,B19001Fm14,moeincrace99
839,ACSTRMOEHH,MOEOTHI125,2014-2018 MOE Other Race HHr/Inc $125K-149999,2014-2018 MOE Households w/Other Race HHr/Income $125000-$149999,9,0,,B19001Fm15,moeincrace100
840,ACSTRMOEHH,MOEOTHI150,2014-2018 MOE Other Race HHr/Inc $150K-199999,2014-2018 MOE Households w/Other Race HHr/Income $150000-$199999,9,0,,B19001Fm16,moeincrace101
841,ACSTRMOEHH,MOEOTHI200,2014-2018 MOE Other Race HHr/Inc $200000+,2014-2018 MOE Households w/Other Race HHr/Income $200000+,9,0,,B19001Fm17,moeincrace102
842,ACSTRMOEHH,MOEMEDOTHI,2014-2018 MOE Median HH Inc/Other Race HHr,2014-2018 MOE Median Household Income: Other Race Householder,9,0,YES,B19013Fm1,moemedincrace6
843,ACSTRMOEHH,MOEAGGOTHI,2014-2018 MOE Aggr HH Inc/Other Race HHr,2014-2018 MOE Aggregate Household Income: Other Race Householder,15,0,YES,B19025Fm1,moeaggincrace6
844,ACSTRMOEHH,MOEMLTHHR,2014-2018 MOE HH Inc Base/2+ Races HHr,2014-2018 MOE Households with Multiple Races Householder,9,0,,B19001Gm1,moeincrace103
845,ACSTRMOEHH,MOEMLTI0,2014-2018 MOE 2+ Races HHr/Inc <$10000,2014-2018 MOE Households w/Multiple Races HHr/Income <$10000,9,0,,B19001Gm2,moeincrace104
846,ACSTRMOEHH,MOEMLTI10,2014-2018 MOE 2+ Races HHr/Inc $10K-14999,2014-2018 MOE Households w/Multiple Races HHr/Income $10000-$14999,9,0,,B19001Gm3,moeincrace105
847,ACSTRMOEHH,MOEMLTI15,2014-2018 MOE 2+ Races HHr/Inc $15K-19999,2014-2018 MOE Households w/Multiple Races HHr/Income $15000-$19999,9,0,,B19001Gm4,moeincrace106
848,ACSTRMOEHH,MOEMLTI20,2014-2018 MOE 2+ Races HHr/Inc $20K-24999,2014-2018 MOE Households w/Multiple Races HHr/Income $20000-$24999,9,0,,B19001Gm5,moeincrace107
849,ACSTRMOEHH,MOEMLTI25,2014-2018 MOE 2+ Races HHr/Inc $25K-29999,2014-2018 MOE Households w/Multiple Races HHr/Income $25000-$29999,9,0,,B19001Gm6,moeincrace108
850,ACSTRMOEHH,MOEMLTI30,2014-2018 MOE 2+ Races HHr/Inc $30K-34999,2014-2018 MOE Households w/Multiple Races HHr/Income $30000-$34999,9,0,,B19001Gm7,moeincrace109
851,ACSTRMOEHH,MOEMLTI35,2014-2018 MOE 2+ Races HHr/Inc $35K-39999,2014-2018 MOE Households w/Multiple Races HHr/Income $35000-$39999,9,0,,B19001Gm8,moeincrace110
852,ACSTRMOEHH,MOEMLTI40,2014-2018 MOE 2+ Races HHr/Inc $40K-44999,2014-2018 MOE Households w/Multiple Races HHr/Income $40000-$44999,9,0,,B19001Gm9,moeincrace111
853,ACSTRMOEHH,MOEMLTI45,2014-2018 MOE 2+ Races HHr/Inc $45K-49999,2014-2018 MOE Households w/Multiple Races HHr/Income $45000-$49999,9,0,,B19001Gm10,moeincrace112
854,ACSTRMOEHH,MOEMLTI50,2014-2018 MOE 2+ Races HHr/Inc $50K-59999,2014-2018 MOE Households w/Multiple Races HHr/Income $50000-$59999,9,0,,B19001Gm11,moeincrace113
855,ACSTRMOEHH,MOEMLTI60,2014-2018 MOE 2+ Races HHr/Inc $60K-74999,2014-2018 MOE Households w/Multiple Races HHr/Income $60000-$74999,9,0,,B19001Gm12,moeincrace114
856,ACSTRMOEHH,MOEMLTI75,2014-2018 MOE 2+ Races HHr/Inc $75K-99999,2014-2018 MOE Households w/Multiple Races HHr/Income $75000-$99999,9,0,,B19001Gm13,moeincrace115
857,ACSTRMOEHH,MOEMLTI100,2014-2018 MOE 2+ Races HHr/Inc $100K-124999,2014-2018 MOE Households w/Multiple Races HHr/Income $100000-$124999,9,0,,B19001Gm14,moeincrace116
858,ACSTRMOEHH,MOEMLTI125,2014-2018 MOE 2+ Races HHr/Inc $125K-149999,2014-2018 MOE Households w/Multiple Races HHr/Income $125000-$149999,9,0,,B19001Gm15,moeincrace117
859,ACSTRMOEHH,MOEMLTI150,2014-2018 MOE 2+ Races HHr/Inc $150K-199999,2014-2018 MOE Households w/Multiple Races HHr/Income $150000-$199999,9,0,,B19001Gm16,moeincrace118
860,ACSTRMOEHH,MOEMLTI200,2014-2018 MOE 2+ Races HHr/Inc $200000+,2014-2018 MOE Households w/Multiple Races HHr/Income $200000+,9,0,,B19001Gm17,moeincrace119
861,ACSTRMOEHH,MOEMEDMLTI,2014-2018 MOE Median HH Inc/2+ Races HHr,2014-2018 MOE Median Household Income: Multiple Races Householder,9,0,YES,B19013Gm1,moemedincrace7
862,ACSTRMOEHH,MOEAGGMLTI,2014-2018 MOE Aggr HH Inc/2+ Races HHr,2014-2018 MOE Aggregate Household Income: Multiple Races Householder,15,0,YES,B19025Gm1,moeaggincrace7
863,ACSTRMOEHH,MOEWNHHHR,2014-2018 MOE HH Inc Base/White Non-Hisp HHr,2014-2018 MOE Households with White Non-Hispanic Householder,9,0,,B19001Hm1,moeincrace120
864,ACSTRMOEHH,MOEWNHI0,2014-2018 MOE White Non-Hisp HHr/Inc <$10000,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc <$10000,9,0,,B19001Hm2,moeincrace121
865,ACSTRMOEHH,MOEWNHI10,2014-2018 MOE White Non-Hisp HHr/Inc $10K-14999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $10000-$14999,9,0,,B19001Hm3,moeincrace122
866,ACSTRMOEHH,MOEWNHI15,2014-2018 MOE White Non-Hisp HHr/Inc $15K-19999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $15000-$19999,9,0,,B19001Hm4,moeincrace123
867,ACSTRMOEHH,MOEWNHI20,2014-2018 MOE White Non-Hisp HHr/Inc $20K-24999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $20000-$24999,9,0,,B19001Hm5,moeincrace124
868,ACSTRMOEHH,MOEWNHI25,2014-2018 MOE White Non-Hisp HHr/Inc $25K-29999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $25000-$29999,9,0,,B19001Hm6,moeincrace125
869,ACSTRMOEHH,MOEWNHI30,2014-2018 MOE White Non-Hisp HHr/Inc $30K-34999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $30000-$34999,9,0,,B19001Hm7,moeincrace126
870,ACSTRMOEHH,MOEWNHI35,2014-2018 MOE White Non-Hisp HHr/Inc $35K-39999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $35000-$39999,9,0,,B19001Hm8,moeincrace127
871,ACSTRMOEHH,MOEWNHI40,2014-2018 MOE White Non-Hisp HHr/Inc $40K-44999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $40000-$44999,9,0,,B19001Hm9,moeincrace128
872,ACSTRMOEHH,MOEWNHI45,2014-2018 MOE White Non-Hisp HHr/Inc $45K-49999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $45000-$49999,9,0,,B19001Hm10,moeincrace129
873,ACSTRMOEHH,MOEWNHI50,2014-2018 MOE White Non-Hisp HHr/Inc $50K-59999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $50000-$59999,9,0,,B19001Hm11,moeincrace130
874,ACSTRMOEHH,MOEWNHI60,2014-2018 MOE White Non-Hisp HHr/Inc $60K-74999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $60000-$74999,9,0,,B19001Hm12,moeincrace131
875,ACSTRMOEHH,MOEWNHI75,2014-2018 MOE White Non-Hisp HHr/Inc $75K-99999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $75000-$99999,9,0,,B19001Hm13,moeincrace132
876,ACSTRMOEHH,MOEWNHI100,2014-2018 MOE White Non-Hisp HHr/Inc $100K-124999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $100000-$124999,9,0,,B19001Hm14,moeincrace133
877,ACSTRMOEHH,MOEWNHI125,2014-2018 MOE White Non-Hisp HHr/Inc $125K-149999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $125000-$149999,9,0,,B19001Hm15,moeincrace134
878,ACSTRMOEHH,MOEWNHI150,2014-2018 MOE White Non-Hisp HHr/Inc $150K-199999,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $150000-$199999,9,0,,B19001Hm16,moeincrace135
879,ACSTRMOEHH,MOEWNHI200,2014-2018 MOE White Non-Hisp HHr/Inc $200000+,2014-2018 MOE Households w/White Non-Hispanic HHr/Inc $200000+,9,0,,B19001Hm17,moeincrace136
880,ACSTRMOEHH,MOEMEDWNHI,2014-2018 MOE Median HH Inc/White Non-Hisp HHr,2014-2018 MOE Median Household Income: White Non-Hispanic Householder,9,0,YES,B19013Hm1,moemedincrace8
881,ACSTRMOEHH,MOEAGGWNHI,2014-2018 MOE Aggr HH Inc/White Non-Hisp HHr,2014-2018 MOE Aggregate Household Income: White Non-Hispanic Householder,15,0,YES,B19025Hm1,moeaggincrace8
882,ACSTRMOEHH,MOEHSPHHR,2014-2018 MOE HH Income Base/Hispanic HHr,2014-2018 MOE Households with Hispanic Householder,9,0,,B19001Im1,moeincrace137
