ObjectID,CountyGNIS,GEOIDFIPS,LandAreaSQM,WaterAreaSQM,Name,State,TotalPop,TotalPopMOE,NonHispWhPop,NonHispWhMOE,BlackPop,BlackPopMOE,AmIndop,AmeIndPopMOE,AsianPop,AsianPopMOE,PacIslPop,PacIslPopMOE,OtherPop,OtherPopMOE,TwoMorPop,TwoMorPopMOE,HispPop,HispPopMOE,PCPopNWh,PCPopNWhMOE,PCPopBk,PPCPopBkMOE,PCPopAI,PCPopAIMOEMOE,PCPopAs,PCPopAsMOE,PPCPopPI,PCPopPIMOE,PCPopOr,PCPopOrMOE,PCPopTm,CPopTmMOE,PCPopHL,PCPopHLMOE,ShpArea,ShpLength
87,1419979,2188,92369226065,12835515419,Northwest Arctic Borough,Alaska,7715,0,831,13,83,25,6332,85,77,16,8,9,0,13,272,82,112,60,10.8,0.168502916,1.1,0.32404407,82.1,1.101749838,1,0.207388205,0.1,0.116655865,0,0.168502916,3.5,1.06286455,1.5,0.777705768,6.24221E+11,6156004.497
88,2516404,2195,7512659027,2385853100,Petersburg Borough,Alaska,3257,0,2133,173,33,28,238,54,149,46,19,12,6,6,298,72,381,185,65.5,5.311636475,1,0.859686828,7.3,1.657967455,4.6,1.412342647,0.6,0.368437212,0.2,0.184218606,9.1,2.210623273,11.7,5.680073687,26269885973,1725774.661
89,1419980,2198,13633096724,14622411293,Prince of Wales-Hyder Census Area,Alaska,6407,0,2900,10,29,22,2466,91,91,15,40,3,7,8,627,96,247,0,45.3,0.156079288,0.5,0.343374434,38.5,1.420321523,1.4,0.234118932,0.6,0.046823786,0.1,0.124863431,9.8,1.498361167,3.9,0,47146292467,4992258.219
90,1419981,2220,7433305220,5037858058,Sitka City and Borough,Alaska,8640,0,5320,41,61,28,1063,119,575,69,8,12,20,26,1009,149,584,0,61.6,0.474537037,0.7,0.324074074,12.3,1.377314815,6.7,0.798611111,0.1,0.138888889,0.2,0.300925926,11.7,1.724537037,6.8,0,27897608039,1802690.025
91,2339479,2230,1123881121,28784118,Skagway Municipality,Alaska,1107,102,909,113,37,65,56,29,9,11,0,9,3,4,30,15,63,33,82.1,6.852264877,3.3,5.863643426,5.1,2.57789209,0.8,0.990848872,0,0.81300813,0.3,0.360473114,2.7,1.331806832,5.7,2.93454684,4395316222,336093.9301
92,1419983,2240,64290716362,751936140,Southeast Fairbanks Census Area,Alaska,6878,0,5066,12,22,18,954,69,183,13,4,8,0,13,232,68,417,0,73.7,0.174469322,0.3,0.261703984,13.9,1.003198604,2.7,0.189008433,0.1,0.116312882,0,0.189008433,3.4,0.988659494,6.1,0,3.34341E+11,3647125.983
93,1419984,2261,88634209842,15756652761,Valdez-Cordova Census Area,Alaska,9243,0,6406,43,35,23,1284,140,376,101,58,11,33,43,567,172,484,0,69.3,0.465216921,0.4,0.248836958,13.9,1.514659743,4.1,1.092718814,0.6,0.11900898,0.4,0.465216921,6.1,1.860867684,5.2,0,4.01591E+11,7908873.339
94,2516402,2275,6619997018,2384375227,Wrangell City and Borough,Alaska,2502,0,1548,106,1,3,555,96,18,18,9,10,0,9,245,74,126,67,61.9,4.236610711,0,0.119904077,22.2,3.836930456,0.7,0.71942446,0.4,0.399680256,0,0.35971223,9.8,2.957633893,5,2.677857714,22626817467,1922739.974
95,1419986,2282,19744199352,3986129000,Yakutat City and Borough,Alaska,649,89,281,85,5,6,234,48,32,36,8,6,0,9,39,17,50,26,43.3,11.67385379,0.8,0.91844262,36.1,5.500300906,4.9,5.50563012,1.2,0.908913724,0,1.386748844,6,2.486410542,7.7,3.864342975,81581519477,2321908.757
96,1419987,2290,3.77039E+11,5945279912,Yukon-Koyukuk Census Area,Alaska,5377,0,1159,13,4,5,3676,44,38,19,2,3,0,13,355,50,143,0,21.6,0.241770504,0.1,0.092988655,68.4,0.818300167,0.7,0.35335689,0,0.055793193,0,0.241770504,6.6,0.929886554,2.7,0,2.22952E+12,9554857.113
97,25441,4001,29002035366,54153162,Apache County,Arizona,71511,0,13022,4,373,138,52285,234,246,78,16,16,57,59,981,277,4531,0,18.2,0.005593545,0.5,0.192977304,73.1,0.327222385,0.3,0.109074128,0,0.02237418,0.1,0.082504789,1.4,0.387352995,6.3,0,43842230972,1216736.787
98,25442,4003,16083174724,17667961,Cochise County,Arizona,125867,0,69216,235,4620,247,1142,191,2431,162,419,53,280,231,3133,356,44626,0,55,0.186705014,3.7,0.196238887,0.9,0.151747479,1.9,0.128707286,0.3,0.042107939,0.2,0.183527056,2.5,0.282838234,35.5,0,22395956256,602176.9629
99,25443,4005,48217246133,116631412,Coconino County,Arizona,141274,0,76361,207,1576,226,36395,443,2638,234,235,43,176,140,3962,559,19931,0,54.1,0.146523776,1.1,0.159972819,25.8,0.313575039,1.9,0.165635573,0.2,0.030437306,0.1,0.099098206,2.8,0.395684981,14.1,0,73717951048,1566053.578
100,40471,4007,12323152721,97113523,Gila County,Arizona,53546,0,33334,29,348,52,8607,227,421,95,0,29,0,29,798,245,10038,0,62.3,0.054159041,0.6,0.097112763,16.1,0.423934561,0.8,0.177417548,0,0.054159041,0,0.054159041,1.5,0.457550517,18.7,0,18033449150,1032960.873
101,25444,4009,11970605964,47476264,Graham County,Arizona,37996,0,19324,26,693,82,4759,180,240,78,46,39,0,26,391,203,12543,0,50.9,0.068428256,1.8,0.215812191,12.5,0.473734077,0.6,0.205284767,0.1,0.102642383,0,0.068428256,1,0.534266765,33,0,17108283351,667618.3048
102,42807,4011,4771123868,13750620,Greenlee County,Arizona,9522,0,4439,17,195,9,341,73,52,46,0,17,0,17,39,50,4456,0,46.6,0.178533921,2,0.094517958,3.6,0.766645663,0.5,0.483091787,0,0.178533921,0,0.178533921,0.4,0.525099769,46.8,0,6855032991,439803.2307
103,43540,4012,11645512187,36551630,La Paz County,Arizona,20793,0,11935,23,183,53,2391,119,151,39,10,15,0,23,388,129,5735,0,57.4,0.110614149,0.9,0.254893474,11.5,0.572307988,0.7,0.187563122,0,0.072139662,0,0.110614149,1.9,0.620401097,27.6,0,16933979632,706949.4068
104,37026,4013,23829622328,63347750,Maricopa County,Arizona,4328810,0,2391279,1201,230036,2323,70012,1226,177034,2043,8690,406,7440,1236,102759,3107,1341560,0,55.2,0.027744345,5.3,0.053663709,1.6,0.028321871,4.1,0.047195419,0.2,0.009379021,0.2,0.028552882,2.4,0.071774922,31,0,34334991674,979808.6778
105,25445,4015,34529358909,333447540,Mohave County,Arizona,207695,0,160529,149,2069,248,4147,298,2228,249,415,157,144,138,4003,491,34160,0,77.3,0.071739811,1,0.11940586,2,0.143479622,1.1,0.119887335,0.2,0.075591613,0.1,0.066443583,1.9,0.236404343,16.4,0,52998196416,1333669.215
106,42808,4017,25770517979,24125805,Navajo County,Arizona,109270,0,45109,136,808,98,47561,327,643,109,141,54,233,125,2296,355,12479,0,41.3,0.124462341,0.7,0.089686099,43.5,0.299258717,0.6,0.099752906,0.1,0.049418871,0.2,0.114395534,2.1,0.324883317,11.4,0,38921761975,1146813.26
107,25446,4019,23798597214,5112470,Pima County,Arizona,1027207,0,531408,270,33479,716,25212,730,28691,801,1413,219,1248,337,23171,1243,382585,0,51.7,0.026284868,3.3,0.069703575,2.5,0.071066494,2.8,0.077978441,0.1,0.021319948,0.1,0.032807409,2.3,0.121007742,37.2,0,33263629803,863204.0861
108,25447,4021,13897997152,22344370,Pinal County,Arizona,432793,0,245773,184,17675,749,18616,859,6826,404,1243,179,799,548,11350,1175,130511,0,56.8,0.042514551,4.1,0.173061949,4.3,0.198478256,1.6,0.093347166,0.3,0.041359264,0.2,0.126619423,2.6,0.271492376,30.2,0,19803328019,716097.7407
109,40472,4023,3201833002,3088479,Santa Cruz County,Arizona,46480,0,6904,21,110,82,104,104,387,93,0,26,16,21,166,119,38793,0,14.9,0.045180723,0.2,0.176419966,0.2,0.223752151,0.8,0.200086059,0,0.055938038,0,0.045180723,0.4,0.256024096,83.5,0,4423476989,297944.5782
110,42809,4025,21038727465,11501576,Yavapai County,Arizona,228067,0,183497,130,1424,165,2891,325,2107,220,132,114,160,137,4690,488,33166,0,80.5,0.057000794,0.6,0.072347161,1.3,0.142501984,0.9,0.096462882,0.1,0.049985311,0.1,0.060070067,2.1,0.21397221,14.5,0,31144419040,899315.7698
111,23901,4027,14280777606,13248642,Yuma County,Arizona,209468,0,64877,54,3518,303,1933,200,2502,202,118,44,69,49,2902,473,133549,0,31,0.025779594,1.7,0.144652166,0.9,0.095479978,1.2,0.096434778,0.1,0.021005595,0,0.023392595,1.4,0.225810148,63.8,0,20272704903,668147.5493
112,63755,5001,2561013146,116378934,Arkansas County,Arkansas,17914,0,12497,9,4636,94,30,34,8,13,0,19,0,19,171,91,572,0,69.8,0.050240036,25.9,0.524729262,0.2,0.189795691,0,0.07256894,0,0.106062298,0,0.106062298,1,0.507982583,3.2,0,3932127131,379257.8545
113,63756,5003,2396668938,39291076,Ashley County,Arkansas,20270,0,13831,10,5123,113,45,48,39,38,0,22,4,10,127,100,1101,0,68.2,0.049333991,25.3,0.5574741,0.2,0.236803157,0.2,0.187469166,0,0.10853478,0,0.049333991,0.6,0.493339911,5.4,0,3487804230,284102.7895
114,69895,5005,1435504137,84171720,Baxter County,Arkansas,41427,0,39235,9,67,34,175,66,180,60,18,22,84,72,681,98,987,0,94.7,0.021724962,0.2,0.082072079,0.4,0.159316388,0.4,0.14483308,0,0.053105463,0.2,0.173799696,1.6,0.236560697,2.4,0,2343674791,266445.5332
115,69896,5007,2196053836,94223432,Benton County,Arkansas,265759,0,194883,101,4385,259,3360,433,10194,422,1620,8,380,203,6776,685,44161,0,73.3,0.038004357,1.6,0.097456718,1.3,0.162929572,3.8,0.158790483,0.6,0.003010246,0.1,0.076384995,2.5,0.257752324,16.6,0,3536731993,321463.3279
116,69897,5009,1528080514,31092205,Boone County,Arkansas,37331,0,35043,23,125,67,212,126,139,93,32,57,1,2,848,190,931,0,93.9,0.061610994,0.3,0.179475503,0.6,0.337521095,0.4,0.249122713,0.1,0.152688114,0,0.005357478,2.3,0.508960381,2.5,0,2405890840,210944.5669
117,63757,5011,1681512201,9535200,Bradley County,Arkansas,10874,0,6035,19,3132,34,0,19,7,11,0,19,21,32,6,14,1673,0,55.5,0.174728711,28.8,0.31267243,0,0.174728711,0.1,0.101158727,0,0.174728711,0.2,0.294279934,0.1,0.128747471,15.4,0,2436446248,300747.8782
118,63758,5013,1627975429,9926146,Calhoun County,Arkansas,5192,0,3762,17,1115,82,9,18,0,17,16,22,8,16,75,76,207,0,72.5,0.32742681,21.5,1.579352851,0.2,0.346687211,0,0.32742681,0.3,0.423728814,0.2,0.30816641,1.4,1.463790447,4,0,2364826978,312258.7126
119,66975,5015,1631823636,22397554,Carroll County,Arkansas,27965,0,22266,22,140,76,206,80,387,20,257,22,0,22,526,104,4183,0,79.6,0.078669766,0.5,0.271768282,0.7,0.286071876,1.4,0.071517969,0.9,0.078669766,0,0.078669766,1.9,0.371893438,15,0,2554664275,263497.9947
120,69160,5017,1669835058,119303631,Chicot County,Arkansas,10615,0,4111,24,5719,63,15,19,62,16,0,19,0,19,124,72,584,0,38.7,0.226095148,53.9,0.593499764,0.1,0.178991992,0.6,0.150730099,0,0.178991992,0,0.178991992,1.2,0.678285445,5.5,0,2566113966,336326.6809
121,66845,5019,2243130283,43387661,Clark County,Arkansas,22386,0,15377,3,5426,83,80,41,156,21,7,12,1,3,280,95,1059,0,68.7,0.013401233,24.2,0.370767444,0.4,0.183150183,0.7,0.09380863,0,0.053604932,0,0.013401233,1.3,0.424372376,4.7,0,3339210207,371332.5654
122,63759,5021,1656214474,5097734,Clay County,Arkansas,14889,0,14195,8,100,46,44,36,4,8,0,19,0,19,239,60,307,0,95.3,0.053730942,0.7,0.308952918,0.3,0.24178924,0,0.053730942,0,0.127610988,0,0.127610988,1.6,0.402982067,2.1,0,2567394971,285999.5661
123,66983,5023,1434077953,98890719,Cleburne County,Arkansas,25100,0,23763,4,98,51,294,111,167,108,0,22,0,22,169,86,609,0,94.7,0.015936255,0.4,0.203187251,1.2,0.442231076,0.7,0.430278884,0,0.087649402,0,0.087649402,0.7,0.342629482,2.4,0,2320204188,197178.6271
124,63760,5025,1548239710,2500196,Cleveland County,Arkansas,8128,0,6874,8,1040,134,14,20,0,17,0,17,0,17,99,81,101,120,84.6,0.098425197,12.8,1.648622047,0.2,0.246062992,0,0.209153543,0,0.209153543,0,0.209153543,1.2,0.996555118,1.2,1.476377953,2256639040,233084.0244
125,63761,5027,1983887989,1990757,Columbia County,Arkansas,23776,0,14093,19,8540,100,44,31,254,15,0,22,15,19,185,97,645,0,59.3,0.079912517,35.9,0.420592194,0.2,0.13038358,1.1,0.063088829,0,0.092530283,0.1,0.079912517,0.8,0.407974428,2.7,0,2844865119,228321.9885
126,66846,5029,1430388148,37328675,Conway County,Arkansas,20858,0,17017,3,2140,135,53,42,62,56,0,22,2,3,766,160,818,0,81.6,0.014382971,10.3,0.647233675,0.3,0.201361588,0.3,0.268482117,0,0.105475117,0,0.014382971,3.7,0.767091763,3.9,0,2206429278,254738.4815
127,66847,5031,1831907088,14029461,Craighead County,Arkansas,107345,0,81616,115,15565,662,206,124,1510,64,7,12,405,328,2615,555,5421,0,76,0.107131212,14.5,0.616703153,0.2,0.115515394,1.4,0.059620849,0,0.011178909,0.4,0.305556849,2.4,0.517024547,5.1,0,2814279305,250529.8113
128,69161,5033,1537849721,28387848,Crawford County,Arkansas,62739,0,52869,53,873,189,1125,221,1159,55,15,25,40,53,1806,306,4852,0,84.3,0.08447696,1.4,0.301248028,1.8,0.352252985,1.8,0.08766477,0,0.039847623,0.1,0.08447696,2.9,0.487734902,7.7,0,2373515684,271398.7847
129,69162,5035,1580882918,67433862,Crittenden County,Arkansas,48672,0,20435,35,23276,554,129,113,337,46,21,31,31,38,3197,548,1246,0,42,0.071909928,47.8,1.138231427,0.3,0.232166338,0.7,0.094510191,0,0.06369165,0.1,0.078073636,6.6,1.125904011,2.6,0,2474653235,307312.318
130,66848,5037,1596421810,15344835,Cross County,Arkansas,16824,0,12223,11,3141,357,35,50,5,8,0,19,7,11,1246,330,167,156,72.7,0.065382786,18.7,2.121968616,0.2,0.297194484,0,0.047551117,0,0.112933904,0,0.065382786,7.4,1.961483595,1,0.92724679,2424962258,203841.8119
131,66849,5039,1728522507,1864048,Dallas County,Arkansas,7279,0,3867,17,3146,111,41,43,4,7,18,33,0,17,105,82,98,64,53.1,0.233548564,43.2,1.524934744,0.6,0.590740486,0.1,0.096167056,0.2,0.453358978,0,0.233548564,1.4,1.126528369,1.3,0.879241654,2522251886,301051.3938
132,66850,5041,1989461618,133085432,Desha County,Arkansas,11709,0,5296,19,5456,129,24,29,51,52,0,19,3,6,161,102,718,0,45.2,0.162268341,46.6,1.101716628,0.2,0.24767273,0.4,0.444102827,0,0.162268341,0,0.051242634,1.4,0.871124776,6.1,0,3084091552,440252.9005
133,66851,5043,2145488990,18914023,Drew County,Arkansas,18417,0,12206,57,5269,79,0,19,60,64,0,19,0,19,250,119,632,0,66.3,0.309496661,28.6,0.428951512,0,0.103165554,0.3,0.347505023,0,0.103165554,0,0.103165554,1.4,0.646142151,3.4,0,3127248613,233828.4734
134,66852,5045,1678199700,41766665,Faulkner County,Arkansas,123624,0,98945,545,14018,421,475,187,1641,160,154,206,406,543,2925,463,5060,0,80,0.440852909,11.3,0.340548761,0.4,0.151265127,1.3,0.129424707,0.1,0.16663431,0.3,0.4392351,2.4,0.374522746,4.1,0,2578377803,268586.3343
135,66853,5047,1576909749,27950884,Franklin County,Arkansas,17738,0,16327,19,169,48,202,61,146,67,33,19,0,19,325,108,536,0,92,0.107114669,1,0.27060548,1.1,0.343894464,0.8,0.377720149,0.2,0.107114669,0,0.107114669,1.8,0.608862329,3,0,2427482740,275436.5111
136,66854,5049,1601099815,5526928,Fulton County,Arkansas,12231,0,11608,26,58,57,40,40,8,14,9,18,0,19,312,82,196,0,94.9,0.212574606,0.5,0.466028943,0.3,0.327037855,0.1,0.114463249,0.1,0.147167035,0,0.155342981,2.6,0.670427602,1.6,0,2483722747,223997.1708
137,66855,5051,1755025617,147393195,Garland County,Arkansas,98555,0,80875,52,8055,394,835,172,588,232,0,28,271,286,2378,489,5553,0,82.1,0.052762417,8.2,0.399776774,0.8,0.174521841,0.6,0.235401552,0,0.028410532,0.3,0.290193293,2.4,0.496169651,5.6,0,2812961821,241734.5509
138,66856,5053,1636384327,2896901,Grant County,Arkansas,18126,0,16779,19,465,77,28,37,7,12,13,21,0,19,336,69,498,0,92.6,0.104821803,2.6,0.424804149,0.2,0.204126669,0,0.066203244,0.1,0.115855677,0,0.104821803,1.9,0.380668653,2.7,0,2407458862,233199.8208
139,66857,5055,1496205800,4789610,Greene County,Arkansas,44937,0,41791,50,861,235,121,79,164,61,15,26,52,50,652,248,1281,0,93,0.111266885,1.9,0.522954358,0.3,0.175801678,0.4,0.135745599,0,0.05785878,0.1,0.111266885,1.5,0.551883748,2.9,0,2304938168,242294.0701
140,66858,5057,1884271055,35369289,Hempstead County,Arkansas,21842,0,11927,22,6548,178,69,67,26,28,73,130,0,22,399,133,2800,0,54.6,0.100723377,30,0.814943686,0.3,0.306748466,0.1,0.128193389,0.3,0.595183591,0,0.100723377,1.8,0.608918597,12.8,0,2782941235,306042.1114
141,66859,5059,1593594553,18034772,Hot Spring County,Arkansas,33597,0,27729,58,3816,118,152,104,133,54,8,16,0,25,583,163,1176,0,82.5,0.172634461,11.4,0.351221835,0.5,0.309551448,0.4,0.160728636,0,0.0476233,0,0.074411406,1.7,0.485162366,3.5,0,2368387269,266914.9919
142,66872,5061,1524380362,17475613,Howard County,Arkansas,13311,0,8538,15,2779,85,31,33,36,40,12,20,9,15,237,76,1669,0,64.1,0.112688754,20.9,0.638569604,0.2,0.247915258,0.3,0.300503343,0.1,0.150251672,0.1,0.112688754,1.8,0.570956352,12.5,0,2253710663,300554.2801
143,69163,5063,1978814985,19593589,Independence County,Arkansas,37427,0,33201,25,678,156,70,70,264,75,8,15,0,25,843,171,2363,0,88.7,0.066796698,1.8,0.416811393,0.2,0.187030753,0.7,0.200390093,0,0.040078019,0,0.066796698,2.3,0.456889411,6.3,0,3039971417,281127.7432
144,66860,5065,1503735021,8913817,Izard County,Arkansas,13570,0,12611,24,248,77,130,128,0,19,0,19,15,24,252,135,314,0,92.9,0.176860722,1.8,0.56742815,1,0.943257185,0,0.140014738,0,0.140014738,0.1,0.176860722,1.9,0.994841562,2.3,0,2321498699,232387.0239
145,66861,5067,1641629489,19623387,Jackson County,Arkansas,17027,0,13082,22,2078,206,26,33,8,17,6,9,17,20,1318,211,492,0,76.8,0.129206554,12.2,1.20984319,0.2,0.193809831,0,0.099841428,0,0.052857227,0.1,0.117460504,7.7,1.239208316,2.9,0,2518183764,296968.0954
146,66862,5069,2253424970,113261151,Jefferson County,Arkansas,69282,0,26940,27,39135,295,196,80,660,42,89,147,78,54,729,280,1455,0,38.9,0.038971161,56.5,0.425796022,0.3,0.115470108,1,0.060621807,0.1,0.212176323,0.1,0.077942323,1.1,0.404145377,2.1,0,3473994993,339995.1963
147,66863,5071,1708980734,58598404,Johnson County,Arkansas,26372,0,20881,182,411,79,63,74,543,98,20,19,125,181,658,139,3671,0,79.2,0.690125891,1.6,0.29956014,0.2,0.280600637,2.1,0.371606249,0.1,0.07204611,0.5,0.686333991,2.5,0.52707417,13.9,0,2677416197,256504.3337
148,66864,5073,1368278171,43469432,Lafayette County,Arkansas,6800,0,3984,55,2432,80,28,31,27,29,0,17,37,55,110,67,182,0,58.6,0.808823529,35.8,1.176470588,0.4,0.455882353,0.4,0.426470588,0,0.25,0.5,0.808823529,1.6,0.985294118,2.7,0,2023622831,289368.408
149,66865,5075,1521913730,12286149,Lawrence County,Arkansas,16549,0,15765,19,186,47,44,27,25,17,2,2,0,19,271,57,256,0,95.3,0.114810563,1.1,0.284005076,0.3,0.163151852,0.2,0.10272524,0,0.012085322,0,0.114810563,1.6,0.344431688,1.5,0,2351392297,259001.7785
150,66866,5077,1560781755,43720909,Lee County,Arkansas,9194,0,3773,17,5087,50,22,17,15,15,0,17,0,17,67,45,230,0,41,0.184903198,55.3,0.543832935,0.2,0.184903198,0.2,0.16314988,0,0.184903198,0,0.184903198,0.7,0.489449641,2.5,0,2384056777,300247.5893
151,66873,5079,1454383536,27514923,Lincoln County,Arkansas,13455,0,8638,18,4106,76,63,37,0,19,0,19,10,18,109,68,529,0,64.2,0.133779264,30.5,0.564845782,0.5,0.27499071,0,0.141211446,0,0.141211446,0.1,0.133779264,0.8,0.505388331,3.9,0,2159426765,237374.5412
152,66874,5081,1378511385,84225310,Little River County,Arkansas,12347,0,9000,19,2710,181,129,59,42,59,0,19,0,19,277,126,189,119,72.9,0.153883534,21.9,1.465943144,1,0.47784887,0.3,0.47784887,0,0.153883534,0,0.153883534,2.2,1.020490807,1.5,0.963796874,2118847910,384591.3808
153,82850,5083,1834415737,61409940,Logan County,Arkansas,21668,0,19596,36,298,42,183,76,474,78,0,22,8,11,464,129,645,0,90.4,0.166143622,1.4,0.193834226,0.8,0.350747646,2.2,0.359977848,0,0.101532213,0,0.050766107,2.1,0.595347979,3,0,2846742162,320191.9252
154,69164,5085,1997848802,82750645,Lonoke County,Arkansas,72528,0,62375,60,4089,277,475,128,568,116,193,153,72,60,1515,318,3241,0,86,0.082726671,5.6,0.381921465,0.7,0.176483565,0.8,0.159938231,0.3,0.210953011,0.1,0.082726671,2.1,0.438451357,4.5,0,3089535759,301488.5242
155,69165,5087,2160720581,7318310,Madison County,Arkansas,16211,0,14482,72,16,23,165,125,195,135,95,19,18,30,312,119,928,0,89.3,0.444142866,0.1,0.141878971,1,0.771081365,1.2,0.832767874,0.6,0.117204367,0.1,0.185059527,1.9,0.734069459,5.7,0,3320333784,266787.2994
156,69898,5089,1546110609,112284588,Marion County,Arkansas,16476,0,15504,19,80,75,107,100,147,78,0,19,0,19,259,91,379,0,94.1,0.115319252,0.5,0.455207575,0.6,0.606943433,0.9,0.473415878,0,0.115319252,0,0.115319252,1.6,0.552318524,2.3,0,2556385197,264781.4803
157,69166,5091,1620637610,30875065,Miller County,Arkansas,43572,0,29835,112,10738,224,301,122,173,75,17,31,197,146,861,237,1450,0,68.5,0.257045809,24.6,0.514091618,0.7,0.279996328,0.4,0.17212889,0,0.071146608,0.5,0.335077573,2,0.543927293,3.3,0,2371136514,332861.8913
158,69899,5093,2332481583,49826387,Mississippi County,Arkansas,42126,0,24550,28,14212,515,24,14,238,23,33,39,19,28,1310,521,1740,0,58.3,0.066467265,33.7,1.222522907,0.1,0.033233632,0.6,0.05459811,0.1,0.092579405,0,0.066467265,3.1,1.236765893,4.1,0,3625994787,363984.2777
159,69167,5095,1572467982,36693587,Monroe County,Arkansas,7050,0,3818,5,3030,91,21,28,30,33,0,17,0,17,106,64,45,52,54.2,0.070921986,43,1.290780142,0.3,0.397163121,0.4,0.468085106,0,0.241134752,0,0.241134752,1.5,0.907801418,0.6,0.737588652,2385115182,300981.2355
160,69168,5097,2019984639,52914079,Montgomery County,Arkansas,8950,0,8138,7,26,22,132,65,36,48,0,17,0,17,230,80,388,0,90.9,0.078212291,0.3,0.245810056,1.5,0.726256983,0.4,0.536312849,0,0.189944134,0,0.189944134,2.6,0.893854749,4.3,0,3062271742,227815.0852
161,69169,5099,1600206102,7241222,Nevada County,Arkansas,8351,0,5245,17,2884,132,13,18,3,7,2,3,0,17,202,134,2,3,62.8,0.203568435,34.5,1.580649024,0.2,0.215543049,0,0.083822297,0,0.035923841,0,0.203568435,2.4,1.604598252,0,0.035923841,2326516166,247647.5474
162,69900,5101,2126132564,5930171,Newton County,Arkansas,7812,0,7335,17,2,4,196,123,51,65,60,89,0,17,135,45,33,32,93.9,0.217613927,0,0.051203277,2.5,1.574500768,0.7,0.832053251,0.8,1.139272913,0,0.217613927,1.7,0.576036866,0.4,0.409626216,3257774517,244409.185
163,69170,5103,1897898727,18050436,Ouachita County,Arkansas,23830,0,13137,22,9866,37,19,27,18,17,0,22,0,22,232,39,558,0,55.1,0.092320604,41.4,0.155266471,0.1,0.11330256,0.1,0.071338649,0,0.092320604,0,0.092320604,1,0.163659253,2.3,0,2768521023,350610.352
164,69171,5105,1428530422,23226442,Perry County,Arkansas,10355,0,9885,77,56,56,5,7,0,19,0,19,4,7,102,54,303,0,95.5,0.743602125,0.5,0.540801545,0,0.067600193,0,0.183486239,0,0.183486239,0,0.067600193,1,0.521487204,2.9,0,2165785550,285230.5487
165,69172,5107,1801669169,82139041,Phillips County,Arkansas,18606,0,6420,7,11750,66,1,3,0,19,0,19,4,7,81,66,350,0,34.5,0.037622272,63.2,0.354724282,0,0.016123831,0,0.102117596,0,0.102117596,0,0.037622272,0.4,0.354724282,1.9,0,2775644037,340231.5892
166,69173,5109,1555611456,34977709,Pike County,Arkansas,10756,0,9398,19,439,85,56,41,46,54,0,19,0,19,117,63,700,0,87.4,0.176645593,4.1,0.790256601,0.5,0.381182596,0.4,0.50204537,0,0.176645593,0,0.176645593,1.1,0.585719598,6.5,0,2329006024,277757.7188
167,69174,5111,1964149129,13520122,Poinsett County,Arkansas,23896,0,20744,13,1093,172,22,22,12,17,0,22,9,13,1289,185,727,0,86.8,0.05440241,4.6,0.719785738,0.1,0.092065618,0.1,0.071141614,0,0.092065618,0,0.05440241,5.4,0.774188149,3,0,2995928916,240978.2755
