Date,UID,Province_State,Country_Region,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
2020-12-23,84070014,Federal Bureau of Prisons,US,2631,0,0,0
2020-12-23,84000012,Florida,US,43820,0,0,0
2020-12-23,84000013,Georgia,US,11823,0,0,0
2020-12-23,316,Guam,US,0,0,0,0
2020-12-23,84000015,Hawaii,US,6711,0,0,0
2020-12-23,84000016,Idaho,US,0,0,0,0
2020-12-23,84000017,Illinois,US,70193,0,0,0
2020-12-23,84070023,Indian Health Services,US,14979,0,0,0
2020-12-23,84000018,Indiana,US,15250,0,0,0
2020-12-23,84000019,Iowa,US,8726,0,0,0
2020-12-23,84000020,Kansas,US,4769,0,0,0
2020-12-23,84000021,Kentucky,US,7329,0,0,0
2020-12-23,84070022,Long Term Care (LTC) Program,US,1328,0,0,0
2020-12-23,84000022,Louisiana,US,17878,0,0,0
2020-12-23,84000023,Maine,US,4489,0,0,0
2020-12-23,84000024,Maryland,US,4928,0,0,0
2020-12-23,84000025,Massachusetts,US,20872,0,0,0
2020-12-23,84000026,Michigan,US,6600,0,0,0
2020-12-23,84000027,Minnesota,US,3918,0,0,0
2020-12-23,84000028,Mississippi,US,3094,0,0,0
2020-12-23,84000029,Missouri,US,23055,0,0,0
2020-12-23,84000030,Montana,US,5866,0,0,0
2020-12-23,84000031,Nebraska,US,9094,0,0,0
2020-12-23,84000032,Nevada,US,9690,0,0,0
2020-12-23,84000033,New Hampshire,US,4362,0,0,0
2020-12-23,84000034,New Jersey,US,9173,0,0,0
2020-12-23,84000035,New Mexico,US,9673,0,0,0
2020-12-23,84000036,New York,US,37617,0,0,0
2020-12-23,84000037,North Carolina,US,24438,0,0,0
2020-12-23,84000038,North Dakota,US,6204,0,0,0
2020-12-23,580,Northern Mariana Islands,US,332,0,0,0
2020-12-23,84000039,Ohio,US,5930,0,0,0
2020-12-23,84000040,Oklahoma,US,20759,0,0,0
2020-12-23,84000041,Oregon,US,4477,0,0,0
2020-12-23,84000042,Pennsylvania,US,39359,0,0,0
2020-12-23,630,Puerto Rico,US,11249,0,0,0
2020-12-23,84000044,Rhode Island,US,4345,0,0,0
2020-12-23,84000045,South Carolina,US,26277,0,0,0
2020-12-23,84000046,South Dakota,US,7751,0,0,0
2020-12-23,84000047,Tennessee,US,21451,0,0,0
2020-12-23,84000048,Texas,US,191715,0,0,0
2020-12-23,84000049,Utah,US,6449,0,0,0
2020-12-23,84000050,Vermont,US,2340,0,0,0
2020-12-23,84070021,Veterans Health Administration,US,19614,0,0,0
2020-12-23,850,Virgin Islands,US,237,0,0,0
2020-12-23,84000051,Virginia,US,2719,0,0,0
2020-12-23,84000053,Washington,US,16275,0,0,0
2020-12-23,84000054,West Virginia,US,19000,0,0,0
2020-12-23,84000055,Wisconsin,US,9759,0,0,0
2020-12-23,84000056,Wyoming,US,1555,0,0,0
2020-12-24,840,,US,1359355,0,0,0
2020-12-24,84000001,Alabama,US,9473,0,0,0
2020-12-24,84000002,Alaska,US,6822,0,0,0
2020-12-24,16,American Samoa,US,347,0,0,0
2020-12-24,84000004,Arizona,US,11633,0,0,0
2020-12-24,84000005,Arkansas,US,19773,0,0,0
2020-12-24,84000006,California,US,125597,0,0,0
2020-12-24,84000008,Colorado,US,38678,0,0,0
2020-12-24,84000009,Connecticut,US,19154,0,0,0
2020-12-24,84000010,Delaware,US,3884,0,0,0
2020-12-24,84070024,Department of Defense,US,24299,0,0,0
2020-12-24,84000011,District of Columbia,US,5567,0,0,0
2020-12-24,84070014,Federal Bureau of Prisons,US,2811,0,0,0
2020-12-24,84000012,Florida,US,50038,0,0,0
2020-12-24,84000013,Georgia,US,16533,0,0,0
2020-12-24,316,Guam,US,1907,0,0,0
2020-12-24,84000015,Hawaii,US,10609,0,0,0
2020-12-24,84000016,Idaho,US,0,0,0,0
2020-12-24,84000017,Illinois,US,80089,0,0,0
2020-12-24,84070023,Indian Health Services,US,18821,0,0,0
2020-12-24,84000018,Indiana,US,33635,0,0,0
2020-12-24,84000019,Iowa,US,13229,0,0,0
2020-12-24,84000020,Kansas,US,5120,0,0,0
2020-12-24,84000021,Kentucky,US,8908,0,0,0
2020-12-24,84070022,Long Term Care (LTC) Program,US,22889,0,0,0
2020-12-24,84000022,Louisiana,US,21433,0,0,0
2020-12-24,84000023,Maine,US,7551,0,0,0
2020-12-24,84000024,Maryland,US,8284,0,0,0
2020-12-24,84000025,Massachusetts,US,26892,0,0,0
2020-12-24,84000026,Michigan,US,16037,0,0,0
2020-12-24,84000027,Minnesota,US,13207,0,0,0
2020-12-24,84000028,Mississippi,US,4670,0,0,0
2020-12-24,84000029,Missouri,US,23055,0,0,0
2020-12-24,84000030,Montana,US,7604,0,0,0
2020-12-24,84000031,Nebraska,US,9094,0,0,0
2020-12-24,84000032,Nevada,US,12847,0,0,0
2020-12-24,84000033,New Hampshire,US,7260,0,0,0
2020-12-24,84000034,New Jersey,US,25108,0,0,0
2020-12-24,84000035,New Mexico,US,12462,0,0,0
2020-12-24,84000036,New York,US,62451,0,0,0
2020-12-24,84000037,North Carolina,US,33814,0,0,0
2020-12-24,84000038,North Dakota,US,6891,0,0,0
2020-12-24,580,Northern Mariana Islands,US,691,0,0,0
2020-12-24,84000039,Ohio,US,8459,0,0,0
2020-12-24,84000040,Oklahoma,US,26320,0,0,0
2020-12-24,84000041,Oregon,US,7205,0,0,0
2020-12-24,84000042,Pennsylvania,US,54732,0,0,0
2020-12-24,630,Puerto Rico,US,14312,0,0,0
2020-12-24,84000044,Rhode Island,US,5816,0,0,0
2020-12-24,84000045,South Carolina,US,31796,0,0,0
2020-12-24,84000046,South Dakota,US,8188,0,0,0
2020-12-24,84000047,Tennessee,US,29426,0,0,0
2020-12-24,84000048,Texas,US,232321,0,0,0
2020-12-24,84000049,Utah,US,8525,0,0,0
2020-12-24,84000050,Vermont,US,3686,0,0,0
2020-12-24,84070021,Veterans Health Administration,US,35269,0,0,0
2020-12-24,850,Virgin Islands,US,298,0,0,0
2020-12-24,84000051,Virginia,US,20946,0,0,0
2020-12-24,84000053,Washington,US,22213,0,0,0
2020-12-24,84000054,West Virginia,US,27746,0,0,0
2020-12-24,84000055,Wisconsin,US,14264,0,0,0
2020-12-24,84000056,Wyoming,US,1555,0,0,0
2020-12-25,840,,US,1697791,0,0,0
2020-12-25,84000001,Alabama,US,15857,0,0,0
2020-12-25,84000002,Alaska,US,8578,0,0,0
2020-12-25,16,American Samoa,US,570,0,0,0
2020-12-25,84000004,Arizona,US,16701,0,0,0
2020-12-25,84000005,Arkansas,US,19773,0,0,0
2020-12-25,84000006,California,US,174110,0,0,0
2020-12-25,84000008,Colorado,US,43762,0,0,0
2020-12-25,84000009,Connecticut,US,20679,0,0,0
2020-12-25,84000010,Delaware,US,4959,0,0,0
2020-12-25,84070024,Department of Defense,US,32867,0,0,0
2020-12-25,84000011,District of Columbia,US,5567,0,0,0
2020-12-25,84070014,Federal Bureau of Prisons,US,2817,0,0,0
2020-12-25,84000012,Florida,US,68273,0,0,0
2020-12-25,84000013,Georgia,US,24173,0,0,0
2020-12-25,316,Guam,US,1907,0,0,0
2020-12-25,84000015,Hawaii,US,12826,0,0,0
2020-12-25,84000016,Idaho,US,0,0,0,0
2020-12-25,84000017,Illinois,US,80089,0,0,0
2020-12-25,84070023,Indian Health Services,US,19244,0,0,0
2020-12-25,84000018,Indiana,US,33635,0,0,0
2020-12-25,84000019,Iowa,US,21341,0,0,0
2020-12-25,84000020,Kansas,US,8822,0,0,0
2020-12-25,84000021,Kentucky,US,19976,0,0,0
2020-12-25,84070022,Long Term Care (LTC) Program,US,43922,0,0,0
2020-12-25,84000022,Louisiana,US,26971,0,0,0
2020-12-25,84000023,Maine,US,11958,0,0,0
2020-12-25,84000024,Maryland,US,11800,0,0,0
2020-12-25,84000025,Massachusetts,US,35844,0,0,0
2020-12-25,84000026,Michigan,US,16504,0,0,0
2020-12-25,84000027,Minnesota,US,25795,0,0,0
2020-12-25,84000028,Mississippi,US,7167,0,0,0
2020-12-25,84000029,Missouri,US,33368,0,0,0
2020-12-25,84000030,Montana,US,8885,0,0,0
2020-12-25,84000031,Nebraska,US,15518,0,0,0
2020-12-25,84000032,Nevada,US,16149,0,0,0
2020-12-25,84000033,New Hampshire,US,9003,0,0,0
2020-12-25,84000034,New Jersey,US,35473,0,0,0
2020-12-25,84000035,New Mexico,US,16012,0,0,0
2020-12-25,84000036,New York,US,83557,0,0,0
2020-12-25,84000037,North Carolina,US,47300,0,0,0
2020-12-25,84000038,North Dakota,US,8943,0,0,0
2020-12-25,580,Northern Mariana Islands,US,691,0,0,0
2020-12-25,84000039,Ohio,US,11702,0,0,0
2020-12-25,84000040,Oklahoma,US,26553,0,0,0
2020-12-25,84000041,Oregon,US,10409,0,0,0
2020-12-25,84000042,Pennsylvania,US,74228,0,0,0
2020-12-25,630,Puerto Rico,US,17042,0,0,0
2020-12-25,84000044,Rhode Island,US,6650,0,0,0
2020-12-25,84000045,South Carolina,US,32670,0,0,0
2020-12-25,84000046,South Dakota,US,9085,0,0,0
2020-12-25,84000047,Tennessee,US,45154,0,0,0
2020-12-25,84000048,Texas,US,250004,0,0,0
2020-12-25,84000049,Utah,US,11434,0,0,0
2020-12-25,84000050,Vermont,US,5466,0,0,0
2020-12-25,84070021,Veterans Health Administration,US,36291,0,0,0
2020-12-25,850,Virgin Islands,US,298,0,0,0
2020-12-25,84000051,Virginia,US,32968,0,0,0
2020-12-25,84000053,Washington,US,30295,0,0,0
2020-12-25,84000054,West Virginia,US,29902,0,0,0
2020-12-25,84000055,Wisconsin,US,18068,0,0,0
2020-12-25,84000056,Wyoming,US,2108,0,0,0
2020-12-26,840,,US,2033936,0,0,0
2020-12-26,84000001,Alabama,US,15857,0,0,0
2020-12-26,84000002,Alaska,US,10612,0,0,0
2020-12-26,16,American Samoa,US,779,0,0,0
2020-12-26,84000004,Arizona,US,22525,0,0,0
2020-12-26,84000005,Arkansas,US,24796,0,0,0
2020-12-26,84000006,California,US,224100,0,0,0
2020-12-26,84000008,Colorado,US,55793,0,0,0
2020-12-26,84000009,Connecticut,US,28943,0,0,0
2020-12-26,84000010,Delaware,US,6655,0,0,0
2020-12-26,84070024,Department of Defense,US,34555,0,0,0
2020-12-26,84000011,District of Columbia,US,7810,0,0,0
2020-12-26,84070014,Federal Bureau of Prisons,US,2817,0,0,0
2020-12-26,84000012,Florida,US,92702,0,0,0
2020-12-26,84000013,Georgia,US,24173,0,0,0
2020-12-26,316,Guam,US,1907,0,0,0
2020-12-26,84000015,Hawaii,US,12847,0,0,0
2020-12-26,84000016,Idaho,US,0,0,0,0
2020-12-26,84000017,Illinois,US,97374,0,0,0
2020-12-26,84070023,Indian Health Services,US,19363,0,0,0
2020-12-26,84000018,Indiana,US,33635,0,0,0
2020-12-26,84000019,Iowa,US,24751,0,0,0
2020-12-26,84000020,Kansas,US,10566,0,0,0
2020-12-26,84000021,Kentucky,US,22016,0,0,0
2020-12-26,84070022,Long Term Care (LTC) Program,US,47981,0,0,0
2020-12-26,84000022,Louisiana,US,31653,0,0,0
2020-12-26,84000023,Maine,US,11958,0,0,0
2020-12-26,84000024,Maryland,US,15852,0,0,0
2020-12-26,84000025,Massachusetts,US,46709,0,0,0
2020-12-26,84000026,Michigan,US,38037,0,0,0
2020-12-26,84000027,Minnesota,US,38447,0,0,0
2020-12-26,84000028,Mississippi,US,9826,0,0,0
2020-12-26,84000029,Missouri,US,48260,0,0,0
2020-12-26,84000030,Montana,US,12046,0,0,0
2020-12-26,84000031,Nebraska,US,15518,0,0,0
2020-12-26,84000032,Nevada,US,19041,0,0,0
2020-12-26,84000033,New Hampshire,US,9245,0,0,0
2020-12-26,84000034,New Jersey,US,35473,0,0,0
2020-12-26,84000035,New Mexico,US,20723,0,0,0
2020-12-26,84000036,New York,US,104171,0,0,0
2020-12-26,84000037,North Carolina,US,50562,0,0,0
2020-12-26,84000038,North Dakota,US,12268,0,0,0
2020-12-26,580,Northern Mariana Islands,US,741,0,0,0
2020-12-26,84000039,Ohio,US,25268,0,0,0
2020-12-26,84000040,Oklahoma,US,31056,0,0,0
2020-12-26,84000041,Oregon,US,14527,0,0,0
2020-12-26,84000042,Pennsylvania,US,75224,0,0,0
2020-12-26,630,Puerto Rico,US,20192,0,0,0
2020-12-26,84000044,Rhode Island,US,8883,0,0,0
2020-12-26,84000045,South Carolina,US,34155,0,0,0
2020-12-26,84000046,South Dakota,US,12433,0,0,0
2020-12-26,84000047,Tennessee,US,51552,0,0,0
2020-12-26,84000048,Texas,US,252574,0,0,0
2020-12-26,84000049,Utah,US,14669,0,0,0
2020-12-26,84000050,Vermont,US,7298,0,0,0
2020-12-26,84070021,Veterans Health Administration,US,56338,0,0,0
2020-12-26,850,Virgin Islands,US,298,0,0,0
2020-12-26,84000051,Virginia,US,36892,0,0,0
2020-12-26,84000053,Washington,US,36885,0,0,0
2020-12-26,84000054,West Virginia,US,29905,0,0,0
2020-12-26,84000055,Wisconsin,US,27739,0,0,0
2020-12-26,84000056,Wyoming,US,2942,0,0,0
2020-12-27,840,,US,2190414,0,0,0
2020-12-27,84000001,Alabama,US,16366,0,0,0
2020-12-27,84000002,Alaska,US,11427,0,0,0
2020-12-27,16,American Samoa,US,779,0,0,0
2020-12-27,84000004,Arizona,US,25581,0,0,0
2020-12-27,84000005,Arkansas,US,24871,0,0,0
2020-12-27,84000006,California,US,246715,0,0,0
2020-12-27,84000008,Colorado,US,63328,0,0,0
2020-12-27,84000009,Connecticut,US,32310,0,0,0
2020-12-27,84000010,Delaware,US,7287,0,0,0
2020-12-27,84070024,Department of Defense,US,34697,0,0,0
2020-12-27,84000011,District of Columbia,US,9171,0,0,0
2020-12-27,84070014,Federal Bureau of Prisons,US,2817,0,0,0
2020-12-27,84000012,Florida,US,106844,0,0,0
2020-12-27,84000013,Georgia,US,24173,0,0,0
2020-12-27,316,Guam,US,1907,0,0,0
2020-12-27,84000015,Hawaii,US,13664,0,0,0
2020-12-27,84000016,Idaho,US,0,0,0,0
2020-12-27,84000017,Illinois,US,97374,0,0,0
2020-12-27,84070023,Indian Health Services,US,19371,0,0,0
2020-12-27,84000018,Indiana,US,33635,0,0,0
2020-12-27,84000019,Iowa,US,24751,0,0,0
2020-12-27,84000020,Kansas,US,10567,0,0,0
2020-12-27,84000021,Kentucky,US,22016,0,0,0
2020-12-27,84070022,Long Term Care (LTC) Program,US,52173,0,0,0
2020-12-27,84000022,Louisiana,US,33218,0,0,0
2020-12-27,84000023,Maine,US,15246,0,0,0
2020-12-27,84000024,Maryland,US,18928,0,0,0
2020-12-27,84000025,Massachusetts,US,53172,0,0,0
2020-12-27,84000026,Michigan,US,38251,0,0,0
2020-12-27,84000027,Minnesota,US,41092,0,0,0
2020-12-27,84000028,Mississippi,US,11177,0,0,0
2020-12-27,84000029,Missouri,US,48260,0,0,0
2020-12-27,84000030,Montana,US,12956,0,0,0
2020-12-27,84000031,Nebraska,US,20845,0,0,0
2020-12-27,84000032,Nevada,US,20163,0,0,0
2020-12-27,84000033,New Hampshire,US,9671,0,0,0
2020-12-27,84000034,New Jersey,US,41628,0,0,0
2020-12-27,84000035,New Mexico,US,22592,0,0,0
2020-12-27,84000036,New York,US,108682,0,0,0
2020-12-27,84000037,North Carolina,US,50570,0,0,0
2020-12-27,84000038,North Dakota,US,12906,0,0,0
2020-12-27,580,Northern Mariana Islands,US,741,0,0,0
2020-12-27,84000039,Ohio,US,50609,0,0,0
2020-12-27,84000040,Oklahoma,US,31091,0,0,0
2020-12-27,84000041,Oregon,US,17134,0,0,0
2020-12-27,84000042,Pennsylvania,US,80927,0,0,0
2020-12-27,630,Puerto Rico,US,22578,0,0,0
2020-12-27,84000044,Rhode Island,US,8883,0,0,0
2020-12-27,84000045,South Carolina,US,34502,0,0,0
2020-12-27,84000046,South Dakota,US,13434,0,0,0
2020-12-27,84000047,Tennessee,US,52428,0,0,0
2020-12-27,84000048,Texas,US,264819,0,0,0
2020-12-27,84000049,Utah,US,16694,0,0,0
2020-12-27,84000050,Vermont,US,8010,0,0,0
2020-12-27,84070021,Veterans Health Administration,US,56720,0,0,0
2020-12-27,850,Virgin Islands,US,298,0,0,0
2020-12-27,84000051,Virginia,US,38184,0,0,0
2020-12-27,84000053,Washington,US,42229,0,0,0
2020-12-27,84000054,West Virginia,US,31023,0,0,0
2020-12-27,84000055,Wisconsin,US,28160,0,0,0
2020-12-27,84000056,Wyoming,US,2942,0,0,0
2020-12-28,840,,US,2252406,0,0,0
2020-12-28,84000001,Alabama,US,16872,0,0,0
2020-12-28,84000002,Alaska,US,11427,0,0,0
2020-12-28,16,American Samoa,US,779,0,0,0
2020-12-28,84000004,Arizona,US,25808,0,0,0
2020-12-28,84000005,Arkansas,US,24871,0,0,0
2020-12-28,84000006,California,US,248743,0,0,0
2020-12-28,84000008,Colorado,US,63392,0,0,0
2020-12-28,84000009,Connecticut,US,32391,0,0,0
2020-12-28,84000010,Delaware,US,7287,0,0,0
2020-12-28,84070024,Department of Defense,US,35038,0,0,0
2020-12-28,84000011,District of Columbia,US,9524,0,0,0
2020-12-28,84070014,Federal Bureau of Prisons,US,2817,0,0,0
2020-12-28,84000012,Florida,US,119016,0,0,0
2020-12-28,84000013,Georgia,US,24173,0,0,0
2020-12-28,316,Guam,US,1907,0,0,0
2020-12-28,84000015,Hawaii,US,13934,0,0,0
2020-12-28,84000016,Idaho,US,0,0,0,0
2020-12-28,84000017,Illinois,US,98942,0,0,0
2020-12-28,84070023,Indian Health Services,US,19409,0,0,0
2020-12-28,84000018,Indiana,US,33635,0,0,0
2020-12-28,84000019,Iowa,US,25062,0,0,0
2020-12-28,84000020,Kansas,US,10567,0,0,0
2020-12-28,84000021,Kentucky,US,22753,0,0,0
2020-12-28,84070022,Long Term Care (LTC) Program,US,59948,0,0,0
2020-12-28,84000022,Louisiana,US,33933,0,0,0
2020-12-28,84000023,Maine,US,16356,0,0,0
2020-12-28,84000024,Maryland,US,20894,0,0,0
2020-12-28,84000025,Massachusetts,US,54860,0,0,0
2020-12-28,84000026,Michigan,US,38251,0,0,0
2020-12-28,84000027,Minnesota,US,41092,0,0,0
2020-12-28,84000028,Mississippi,US,11408,0,0,0
2020-12-28,84000029,Missouri,US,48988,0,0,0
2020-12-28,84000030,Montana,US,13127,0,0,0
2020-12-28,84000031,Nebraska,US,20845,0,0,0
2020-12-28,84000032,Nevada,US,20549,0,0,0
2020-12-28,84000033,New Hampshire,US,10503,0,0,0
2020-12-28,84000034,New Jersey,US,43621,0,0,0
2020-12-28,84000035,New Mexico,US,22770,0,0,0
2020-12-28,84000036,New York,US,115507,0,0,0
2020-12-28,84000037,North Carolina,US,52980,0,0,0
2020-12-28,84000038,North Dakota,US,12906,0,0,0
2020-12-28,580,Northern Mariana Islands,US,1013,0,0,0
2020-12-28,84000039,Ohio,US,50609,0,0,0
2020-12-28,84000040,Oklahoma,US,31789,0,0,0
2020-12-28,84000041,Oregon,US,17134,0,0,0
2020-12-28,84000042,Pennsylvania,US,84826,0,0,0
2020-12-28,630,Puerto Rico,US,22578,0,0,0
2020-12-28,84000044,Rhode Island,US,10295,0,0,0
2020-12-28,84000045,South Carolina,US,34730,0,0,0
2020-12-28,84000046,South Dakota,US,13485,0,0,0
2020-12-28,84000047,Tennessee,US,56607,0,0,0
2020-12-28,84000048,Texas,US,273990,0,0,0
2020-12-28,84000049,Utah,US,16993,0,0,0
2020-12-28,84000050,Vermont,US,8120,0,0,0
2020-12-28,84070021,Veterans Health Administration,US,56961,0,0,0
2020-12-28,850,Virgin Islands,US,298,0,0,0
2020-12-28,84000051,Virginia,US,39925,0,0,0
2020-12-28,84000053,Washington,US,42741,0,0,0
2020-12-28,84000054,West Virginia,US,32273,0,0,0
2020-12-28,84000055,Wisconsin,US,28160,0,0,0
2020-12-28,84000056,Wyoming,US,2942,0,0,0
2020-12-29,840,,US,2408626,0,0,0
2020-12-29,84000001,Alabama,US,16872,0,0,0
2020-12-29,84000002,Alaska,US,11647,0,0,0
2020-12-29,16,American Samoa,US,779,0,0,0
2020-12-29,84000004,Arizona,US,29837,0,0,0
2020-12-29,84000005,Arkansas,US,25034,0,0,0
2020-12-29,84000006,California,US,259059,0,0,0
2020-12-29,84000008,Colorado,US,65443,0,0,0
2020-12-29,84000009,Connecticut,US,38296,0,0,0
2020-12-29,84000010,Delaware,US,7712,0,0,0
2020-12-29,84070024,Department of Defense,US,35400,0,0,0
2020-12-29,84000011,District of Columbia,US,9981,0,0,0
2020-12-29,84070014,Federal Bureau of Prisons,US,3567,0,0,0
2020-12-29,84000012,Florida,US,123165,0,0,0
2020-12-29,84000013,Georgia,US,24173,0,0,0
2020-12-29,316,Guam,US,2118,0,0,0
2020-12-29,84000015,Hawaii,US,17360,0,0,0
2020-12-29,84000016,Idaho,US,0,0,0,0
2020-12-29,84000017,Illinois,US,101612,0,0,0
2020-12-29,84070023,Indian Health Services,US,21325,0,0,0
2020-12-29,84000018,Indiana,US,50428,0,0,0
2020-12-29,84000019,Iowa,US,25573,0,0,0
2020-12-29,84000020,Kansas,US,10567,0,0,0
2020-12-29,84000021,Kentucky,US,23090,0,0,0
2020-12-29,84070022,Long Term Care (LTC) Program,US,67047,0,0,0
2020-12-29,84000022,Louisiana,US,34151,0,0,0
2020-12-29,84000023,Maine,US,17086,0,0,0
2020-12-29,84000024,Maryland,US,22974,0,0,0
2020-12-29,84000025,Massachusetts,US,55995,0,0,0
2020-12-29,84000026,Michigan,US,41380,0,0,0
2020-12-29,84000027,Minnesota,US,41452,0,0,0
2020-12-29,84000028,Mississippi,US,11913,0,0,0
2020-12-29,84000029,Missouri,US,52387,0,0,0
2020-12-29,84000030,Montana,US,13262,0,0,0
2020-12-29,84000031,Nebraska,US,21000,0,0,0
2020-12-29,84000032,Nevada,US,20929,0,0,0
2020-12-29,84000033,New Hampshire,US,12524,0,0,0
2020-12-29,84000034,New Jersey,US,43621,0,0,0
2020-12-29,84000035,New Mexico,US,23139,0,0,0
2020-12-29,84000036,New York,US,122501,0,0,0
2020-12-29,84000037,North Carolina,US,55030,0,0,0
2020-12-29,84000038,North Dakota,US,12926,0,0,0
2020-12-29,580,Northern Mariana Islands,US,1302,0,0,0
2020-12-29,84000039,Ohio,US,52928,0,0,0
2020-12-29,84000040,Oklahoma,US,32248,0,0,0
2020-12-29,84000041,Oregon,US,18921,0,0,0
2020-12-29,84000042,Pennsylvania,US,85756,0,0,0
2020-12-29,630,Puerto Rico,US,24281,0,0,0
2020-12-29,84000044,Rhode Island,US,10639,0,0,0
2020-12-29,84000045,South Carolina,US,38691,0,0,0
2020-12-29,84000046,South Dakota,US,14775,0,0,0
2020-12-29,84000047,Tennessee,US,56607,0,0,0
2020-12-29,84000048,Texas,US,322500,0,0,0
2020-12-29,84000049,Utah,US,17133,0,0,0
2020-12-29,84000050,Vermont,US,8352,0,0,0
2020-12-29,84070021,Veterans Health Administration,US,60171,0,0,0
2020-12-29,850,Virgin Islands,US,341,0,0,0
2020-12-29,84000051,Virginia,US,46521,0,0,0
2020-12-29,84000053,Washington,US,42741,0,0,0
2020-12-29,84000054,West Virginia,US,36267,0,0,0
2020-12-29,84000055,Wisconsin,US,29909,0,0,0
2020-12-29,84000056,Wyoming,US,3235,0,0,0
2020-12-30,840,,US,2723303,0,0,0
2020-12-30,84000001,Alabama,US,17284,0,0,0
2020-12-30,84000002,Alaska,US,11780,0,0,0
2020-12-30,16,American Samoa,US,794,0,0,0
2020-12-30,84000004,Arizona,US,31391,0,0,0
2020-12-30,84000005,Arkansas,US,27504,0,0,0
2020-12-30,84000006,California,US,266570,0,0,0
2020-12-30,84000008,Colorado,US,67208,0,0,0
2020-12-30,84000009,Connecticut,US,50159,0,0,0
2020-12-30,84000010,Delaware,US,7712,0,0,0
2020-12-30,84070024,Department of Defense,US,41730,0,0,0
2020-12-30,84000011,District of Columbia,US,11370,0,0,0
2020-12-30,84070014,Federal Bureau of Prisons,US,4443,0,0,0
2020-12-30,84000012,Florida,US,146852,0,0,0
2020-12-30,84000013,Georgia,US,43615,0,0,0
2020-12-30,316,Guam,US,2118,0,0,0
2020-12-30,84000015,Hawaii,US,20923,0,0,0
2020-12-30,84000016,Idaho,US,0,0,0,0
2020-12-30,84000017,Illinois,US,107512,0,0,0
2020-12-30,84070023,Indian Health Services,US,24518,0,0,0
2020-12-30,84000018,Indiana,US,62847,0,0,0
2020-12-30,84000019,Iowa,US,31707,0,0,0
2020-12-30,84000020,Kansas,US,10726,0,0,0
2020-12-30,84000021,Kentucky,US,23258,0,0,0
2020-12-30,84070022,Long Term Care (LTC) Program,US,102378,0,0,0
2020-12-30,84000022,Louisiana,US,36689,0,0,0
2020-12-30,84000023,Maine,US,17298,0,0,0
2020-12-30,84000024,Maryland,US,31135,0,0,0
2020-12-30,84000025,Massachusetts,US,55995,0,0,0
2020-12-30,84000026,Michigan,US,43123,0,0,0
2020-12-30,84000027,Minnesota,US,41452,0,0,0
2020-12-30,84000028,Mississippi,US,11930,0,0,0
2020-12-30,84000029,Missouri,US,57620,0,0,0
2020-12-30,84000030,Montana,US,13397,0,0,0
2020-12-30,84000031,Nebraska,US,24162,0,0,0
2020-12-30,84000032,Nevada,US,21572,0,0,0
2020-12-30,84000033,New Hampshire,US,16514,0,0,0
2020-12-30,84000034,New Jersey,US,53447,0,0,0
2020-12-30,84000035,New Mexico,US,23546,0,0,0
2020-12-30,84000036,New York,US,141561,0,0,0
2020-12-30,84000037,North Carolina,US,63971,0,0,0
2020-12-30,84000038,North Dakota,US,12947,0,0,0
2020-12-30,580,Northern Mariana Islands,US,1521,0,0,0
2020-12-30,84000039,Ohio,US,71653,0,0,0
2020-12-30,84000040,Oklahoma,US,38246,0,0,0
2020-12-30,84000041,Oregon,US,20302,0,0,0
2020-12-30,84000042,Pennsylvania,US,103586,0,0,0
2020-12-30,630,Puerto Rico,US,29214,0,0,0
2020-12-30,84000044,Rhode Island,US,11440,0,0,0
2020-12-30,84000045,South Carolina,US,42656,0,0,0
2020-12-30,84000046,South Dakota,US,15144,0,0,0
2020-12-30,84000047,Tennessee,US,59120,0,0,0
2020-12-30,84000048,Texas,US,388804,0,0,0
2020-12-30,84000049,Utah,US,17576,0,0,0
2020-12-30,84000050,Vermont,US,8995,0,0,0
2020-12-30,84070021,Veterans Health Administration,US,60455,0,0,0
2020-12-30,850,Virgin Islands,US,515,0,0,0
2020-12-30,84000051,Virginia,US,55191,0,0,0
2020-12-30,84000053,Washington,US,46504,0,0,0
2020-12-30,84000054,West Virginia,US,40099,0,0,0
2020-12-30,84000055,Wisconsin,US,30667,0,0,0
2020-12-30,84000056,Wyoming,US,3235,0,0,0
2020-12-31,840,,US,3164852,0,0,0
2020-12-31,84000001,Alabama,US,26711,0,0,0
2020-12-31,84000002,Alaska,US,12907,0,0,0
2020-12-31,16,American Samoa,US,869,0,0,0
2020-12-31,84000004,Arizona,US,37146,0,0,0
2020-12-31,84000005,Arkansas,US,30459,0,0,0
2020-12-31,84000006,California,US,298085,0,0,0
2020-12-31,84000008,Colorado,US,74184,0,0,0
2020-12-31,84000009,Connecticut,US,60127,0,0,0
2020-12-31,84000010,Delaware,US,8495,0,0,0
2020-12-31,84070024,Department of Defense,US,54589,0,0,0
2020-12-31,84000011,District of Columbia,US,11370,0,0,0
2020-12-31,84070014,Federal Bureau of Prisons,US,5039,0,0,0
